ONS code,New constituency name,Total population,Number of households,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,United Kingdom,Ireland,Other Europe,Africa,Middle East and Asia,Americas and the Caribbean,Australasia and others,White British,Other White,Asian / Asian British,Black / Black British,Mixed / Multiple ethnic groups,Other ethnic groups,No religion,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other religion,Not answered,Owned outright,Owned with a mortgage or loan,Private rented,Social rented,Other tenure,Cluster
E14001519,Stockton West,91340.0,38076.0,0.18804055089663024,0.08420003941231854,0.10744235948413654,0.19187230408793327,0.2178187471261851,0.2106259989927963,0.947320021019443,0.002200472937467157,0.014538448064459626,0.007860395866176213,0.02348265895953757,0.003349973725696269,0.0012480294272201786,0.9168701211968601,0.01596251327472383,0.03979680092840955,0.005922990179441421,0.01516329278840364,0.006284281632161508,0.3552363644325721,0.5578923167874581,0.002660331501390379,0.006032274309737032,0.0002846445227825097,0.024161940837730725,0.00513454927634604,0.0021786253859122856,0.04641895294607081,0.40865637146759115,0.39523584410127116,0.12622124172707216,0.06523794516230697,0.0046485975417585885,6
E14001520,Stoke-on-Trent Central,112941.0,48728.0,0.19852485434486178,0.13162088933751262,0.15087924347872284,0.19067984203722396,0.17840762188103207,0.14988754892064673,0.8336210941996264,0.0017885444612673873,0.07194907075375638,0.023870870631568696,0.06184645080174604,0.004949486900239948,0.001974482251795185,0.74441522564879,0.06509593504573184,0.10775537670110943,0.03636411931893643,0.02550889402431358,0.020860449261118637,0.3855709719406051,0.4386350153622752,0.0042235188907286236,0.006773568032300623,0.00037188216647924985,0.09900919965645172,0.002355253721035249,0.005312602378274998,0.05774798785184923,0.26520686258414056,0.23807667049745526,0.24644967985552454,0.24238630766704974,0.007880479395829913,0
E14001521,Stoke-on-Trent North,100318.0,43179.0,0.1992683194274151,0.09887656130067686,0.1338257723018033,0.1840366039654296,0.1936561101308851,0.19033663287379007,0.9033853024442761,0.001395589935802863,0.038867179712109734,0.011882451453407232,0.040352486143785636,0.002691494876191236,0.00142549543442721,0.8345544623543367,0.03573671461467149,0.07872045615399184,0.01839169831633721,0.019976673943598793,0.012619994617063908,0.38197531848721067,0.4732151757411432,0.001963755258278674,0.0028010925257680574,0.00027911242249646124,0.07697521880420263,0.0013257840068581909,0.003787954305309117,0.05767658844873303,0.3365293313879432,0.27969614859075015,0.18143078811459273,0.19639176451515783,0.005951967391556081,0
E14001522,Stoke-on-Trent South,94489.0,39972.0,0.19013398810405774,0.08817179264652965,0.1161124399381919,0.18073577037868044,0.20343754630315602,0.22140846262938424,0.9271026257024627,0.0022859803786684165,0.027241266179131963,0.008424261025092868,0.03117823238683868,0.0023706463186190987,0.0013969880091862545,0.871773433944692,0.026807353236884716,0.06466361163733345,0.011736815925663304,0.01631935992549397,0.008699425329932585,0.3526510741877447,0.5262884961371573,0.002360038099269764,0.004603661763149539,0.00031749391469996824,0.05456662080643454,0.002719864535929728,0.0040215895861995974,0.05247116096941475,0.39927949564695286,0.3070649454618233,0.12266086260382268,0.16474031822275592,0.0062543780646452515,6
E14001523,"Stone, Great Wyrley and Penkridge",92837.0,38509.0,0.15830972564817908,0.08891928864569083,0.11418938569751284,0.17720305481650636,0.22292835830541702,0.2384501868866939,0.9633658993720177,0.002854465353253552,0.013744519965100122,0.005202667040081002,0.01059922229283583,0.003220698643859668,0.0010125273328522033,0.9303302526982485,0.0183976388978651,0.021252073504383982,0.008498675111484522,0.01822529567633943,0.0032960641116784074,0.34311750702844773,0.579316436334651,0.0029083231901073925,0.003220698643859668,0.0004200911274599567,0.009220461669377511,0.007313894244751554,0.004351713217790321,0.05013087454355483,0.42982160014542053,0.3149133968682646,0.1167259601651562,0.1280999246929289,0.010439118128229764,2
E14001524,Stourbridge,92889.0,40385.0,0.18137972612178108,0.0965248471277237,0.1263026440444406,0.18502928257686677,0.20223279648609077,0.20853070364309706,0.9252441085596788,0.002669853265725759,0.021961696218066724,0.008106449633433453,0.036936558688326925,0.004381573706251547,0.0006997599285168319,0.8426492119541814,0.02449186116613556,0.08185126173456206,0.0167944190853501,0.024631814658513478,0.009581431401257428,0.3716869415437614,0.4807298955754118,0.0029174292173538593,0.005264291096996447,0.0003014318010550113,0.06463559048336742,0.010560878458391647,0.005199698568198945,0.058703843255463455,0.3684783954438529,0.28728488300111427,0.15208617060789897,0.18444967190788658,0.007700879039247245,6
E14001525,Stratford and Bow,127715.0,47300.0,0.18273499588928474,0.1327095486043143,0.2625846611596132,0.23238460635007635,0.12377559409622989,0.06581059390048154,0.5219195565194923,0.007391341794749329,0.16533429379017672,0.06524581692335397,0.1944220424845557,0.03860879914185269,0.007078149345819272,0.22960497983792036,0.16223622910386407,0.3759151235172063,0.135058528755432,0.05495830560231766,0.0422268331832596,0.24974161420652072,0.29672867925710167,0.007242632089949575,0.036127031851921454,0.003116289266810736,0.3216511635190579,0.010632966895298945,0.006115130445676345,0.06864449246766263,0.10522198731501058,0.17291754756871036,0.3755179704016913,0.3091966173361522,0.03714587737843552,999
E14001526,Stratford-on-Avon,95083.0,42393.0,0.16010222647581587,0.07625968890337916,0.09890306363913633,0.1746158619311549,0.2264127131032887,0.26370644594722503,0.9096263264726607,0.005815971309277158,0.04658035610992501,0.009991270784472513,0.01655395812079972,0.00801405088186111,0.003418066321003755,0.8931974506215687,0.05995877242800951,0.020277234387160555,0.003218274752319051,0.01726930438989504,0.006078963421047096,0.3501503964998633,0.5709598031173093,0.003302412654340464,0.004827412128478576,0.0013146547190845796,0.0052060326875749355,0.004227929576576008,0.004112239961296565,0.055899118655476324,0.41778123746845,0.28570754605713206,0.14837355223739768,0.13103578420965725,0.017101880027363008,2
E14001527,Streatham and Croydon North,118578.0,47261.0,0.18133211894280557,0.0974295400495876,0.19306279411020594,0.23892290306802275,0.17682032080149776,0.11243232302788038,0.5985292505418329,0.010954722168343468,0.1404295870263706,0.08479579014833992,0.06887391528010862,0.0893918822051122,0.007024852629892308,0.3228649254927095,0.17089872574401876,0.13484681098676832,0.23426576375243507,0.08271279062903213,0.05441098339503622,0.2979389094098399,0.4647995412302451,0.005616556190861711,0.026041930206277725,0.0024203477879539206,0.11750915009529592,0.0035925719779385723,0.008475433891615645,0.0736055592099715,0.19595438099066884,0.2948308330335795,0.31594761008019295,0.17786335456295888,0.015403821332599817,3
E14001528,Stretford and Urmston,101770.0,41881.0,0.2013559988208706,0.09918443549179523,0.13237692836788836,0.2099734695882873,0.19547017785201926,0.16163898987913924,0.8481870885329665,0.013186597229045888,0.03529527365628378,0.021951459172644197,0.06412498771740198,0.01545642134224231,0.0017981723494153484,0.6782843667092463,0.05655890734008057,0.13889161835511446,0.056676820281025844,0.044089613835118405,0.025498673479414365,0.3294945365930351,0.46342661740429214,0.0034981526609543273,0.007045436679506328,0.001876817860231114,0.12530461441710558,0.014729581007782407,0.0036258941907082775,0.05099834918638472,0.3138654759914997,0.32289104844678973,0.15517776557388793,0.19837157660991858,0.009694133377904061,5
E14001529,Stroud,96021.0,41918.0,0.1694073294939754,0.08313633192047738,0.10412088770398759,0.1816127386147069,0.22935130125074202,0.23237141101611072,0.9375344976619697,0.003770008643942471,0.028098020224742504,0.009862425927661657,0.010549775569927412,0.006863082034138365,0.003322189937617813,0.9274109560508228,0.038856488231618413,0.009456363257654655,0.003613830451989169,0.017111018537804622,0.0035513434701103935,0.4500161423022047,0.46547109486466504,0.004342800012497266,0.0019787338186438384,0.0011143395715520563,0.003030587059080826,0.00065610647670822,0.00782120577790275,0.0655689901167453,0.4088935540817787,0.30948518536189706,0.1375065604275013,0.13125626222625125,0.012858437902571688,6
E14001530,Suffolk Coastal,93241.0,42806.0,0.14757456483735695,0.0785813107967525,0.09507620038395126,0.1540631267360925,0.2264239980266192,0.29828079921922757,0.9283998283998284,0.003710853710853711,0.033998283998284,0.010424710424710425,0.013052338052338052,0.007947232947232947,0.0024667524667524665,0.9204105490074109,0.03800903036217973,0.01359916774809365,0.006981907100953443,0.016698662605506162,0.004300683175856115,0.42746830827309584,0.4924926535252354,0.00370004933399112,0.0022522039424293775,0.001404946268848802,0.005480362926578152,0.0006542116213723429,0.005212243409622273,0.06133502069882671,0.46206139326262674,0.22910339672008598,0.17025650609727608,0.13423351866560762,0.004345185254403588,2
E14001531,Sunderland Central,97414.0,43493.0,0.16695066620131804,0.10778295592190355,0.13322999856289391,0.18040813812642428,0.21212712229772732,0.1995011188897329,0.9086075039778269,0.0014782117743673971,0.025488887748293384,0.018919057639993842,0.041985320535851765,0.002843504593748396,0.0006775137299183904,0.8705011599975363,0.024708974069435605,0.06519596772537828,0.01964809986244277,0.010778738169051677,0.009167060176155378,0.366891482656319,0.5280198741441081,0.003059139950519951,0.004208883824540872,0.0003695605309352961,0.04239680535452147,0.0037058708796567194,0.003603215176619137,0.04774516748277951,0.31968362725036215,0.2565470305566413,0.19842273469293908,0.21987446255719312,0.005472144942864369,6
E14001532,Surrey Heath,98129.0,38455.0,0.18242313689123502,0.09814631760233977,0.11676466691803646,0.20069500351578023,0.20769599201051678,0.19427488306209173,0.8329341988606834,0.006705459140519112,0.05177878099236719,0.0323044156161787,0.05945235353463298,0.01220841952939498,0.004616372326223644,0.7842206098157508,0.0704386107940649,0.08443053970324474,0.01673324637208544,0.026781346812326755,0.017395646502527312,0.36433674041312963,0.49963823130776835,0.010211048721580776,0.02118639749717209,0.0015999347797287244,0.029715986099929686,0.010791916762628785,0.005564104393196711,0.05695564002486523,0.36752047848134184,0.36923677025094265,0.15761279417500976,0.09530620205434924,0.01032375503835652,6
E14001533,Sussex Weald,90870.0,38229.0,0.16986904368878616,0.0814570265214042,0.100880378562782,0.16674369979091008,0.22540992626829537,0.2556399251678222,0.9244761862840039,0.004720926137864249,0.03044942336473281,0.0130183114710802,0.0157584294392112,0.007780174311118936,0.0037965489919887315,0.919610432485969,0.04265434136678772,0.013095631121382194,0.004412897545944756,0.016099922966875756,0.004126774513040607,0.4246836139540002,0.4921536260592055,0.003037306041597887,0.0022229558710245407,0.0019588423021899416,0.004181798173214482,0.00022009464069549907,0.009001870804445911,0.06253989215362606,0.4333882654529284,0.32713385126474664,0.132177143006618,0.09393392450757279,0.013366815768134139,2
E14001534,Sutton and Cheam,104625.0,41707.0,0.20540979689366787,0.08440621266427718,0.13132616487455198,0.23735244922341697,0.18122819593787337,0.16027718040621267,0.6921768219832736,0.010446833930704898,0.10022461170848268,0.044004778972520905,0.13030346475507765,0.01924014336917563,0.0036033452807646355,0.5524014336917563,0.12690083632019117,0.19202867383512545,0.04490322580645161,0.04659498207885305,0.03717084826762246,0.3082915173237754,0.456936678614098,0.009137395459976105,0.07605256869772999,0.00222700119474313,0.07767741935483871,0.002255675029868578,0.00567741935483871,0.06174432497013142,0.3028987939674395,0.3494377442635529,0.246481405998993,0.09154338600234972,0.009638669767664901,5
E14001535,Sutton Coldfield,96685.0,40368.0,0.18353415731499198,0.0835289858819879,0.1028391167192429,0.19205667890572478,0.20832600713657753,0.22971505404147488,0.8973160262708797,0.010073951491958421,0.024388478047266897,0.012525210735894916,0.04668769716088328,0.00766406371205461,0.0013445725810622123,0.7704504318146559,0.043988209132750686,0.10673837720432332,0.027729223767906087,0.03370740032062885,0.017386357759735224,0.3141781473666791,0.5249369078647966,0.0036303835174382524,0.022640767862314344,0.0011480700012411566,0.04007902031359894,0.035073021389268134,0.005285259194902983,0.05302842248976046,0.42503963535473643,0.3532253269916766,0.13092053111375346,0.08509215219976218,0.005722354340071343,6
W07000108,Swansea West,104543.0,46103.0,0.16631752135525774,0.17133947446456413,0.13409093083096585,0.17431438383026754,0.17770061506968557,0.17623707444925915,0.8607080340147116,0.0034052973417636762,0.04969247104062443,0.020383956840725827,0.05763178787675884,0.0067053748218436435,0.0014730780635719273,0.8119912380551544,0.05385343829811656,0.07062165807371129,0.019953511952019744,0.020307433304955855,0.023272720316042203,0.47923820820140994,0.37093827420295955,0.0050218570349042976,0.005882746812316463,0.0009469787551533819,0.05602479362558947,0.001836564858479286,0.005748830624719015,0.07436174588446859,0.28776869184217946,0.21523545105524586,0.22918248270177646,0.2612411339826042,0.006572240418194044,999
E14001536,Swindon North,106394.0,43276.0,0.20845160441378274,0.09162170799105213,0.13293042840761696,0.21778483749083594,0.1911479970675038,0.15806342462920842,0.8477733706787977,0.004126172528526045,0.055285072466492474,0.02139218376976145,0.05470233283831795,0.014709476098276218,0.0020113916198281857,0.8029212173618813,0.06500366562024175,0.07075586969189993,0.024475064383329886,0.026204485215331693,0.010639697727315451,0.4351373197736714,0.45579637949508434,0.005733406019136417,0.015686974829407674,0.0007237250220877117,0.019277402861063594,0.006071770964528075,0.005761603097919055,0.05581141793710172,0.29284129771697937,0.375589241149829,0.15807838062667529,0.15796284314631667,0.015528237360199648,5
E14001537,Swindon South,113019.0,46735.0,0.192318241742685,0.0944337777935074,0.1530246591341432,0.21478309340741986,0.19721998566638058,0.14822024225586394,0.7312133358107928,0.005503499411603358,0.07505817605889276,0.025915996425379804,0.13994991992496836,0.020554066130473638,0.0018050062378892045,0.6652509754996947,0.08396818234102231,0.17014838213043826,0.0302250064148506,0.03043736008989639,0.019970093524097718,0.3788554440728354,0.46817433773955514,0.009316770186335404,0.0359310576701881,0.000407000407000407,0.036391145086797264,0.006857072074463379,0.007361398665746492,0.05670577409707844,0.2730929710067401,0.31789879105595376,0.23791590884775865,0.15735530116614957,0.013737027923397881,5
E14001538,Tamworth,100372.0,41571.0,0.18211435574020385,0.09773739426726843,0.1290412569367646,0.1857707903677357,0.20297695549511313,0.2023592471929143,0.9337770117461868,0.004015023960626861,0.041684516752513126,0.005419784204915665,0.011158379245414603,0.0028493718430255147,0.0010959122473175058,0.9025026899932252,0.04446459171880604,0.021649463993942533,0.007262981708046069,0.019288247718487226,0.004832024867492926,0.42201012234487706,0.5028095484796556,0.0024309568405531425,0.004473359104132627,0.0003088510740047025,0.006495835491969872,0.007820906228828757,0.004025026899932252,0.049625393536045906,0.3564504101416853,0.3333092781025234,0.13838974284958264,0.1635034038151596,0.008347165091049049,6
E14001539,Tatton,97868.0,42059.0,0.17952936127601746,0.07581718045919462,0.09471016788089959,0.1959904768716728,0.21736642586367214,0.23658638764854342,0.9199934605127367,0.005527910327280902,0.027966525999570845,0.00949247448067275,0.02619882084870283,0.007673679585559995,0.003147128245476003,0.8886141395976171,0.039042782551830545,0.03439361582555918,0.0055176923784319536,0.022499923365383635,0.009931846281177516,0.35366364555979035,0.5510846352703158,0.003474102608642341,0.008501333442324788,0.003647807739074458,0.017482910480550135,0.0017370513043211706,0.003770423125261835,0.056638090469719106,0.4196010366390071,0.3263748543712404,0.14413086378658552,0.10209467652583276,0.007798568677334221,6
E14001540,Taunton and Wellington,107904.0,47337.0,0.1785939353499407,0.08846752669039146,0.12495366251482799,0.18205071174377224,0.20045596085409254,0.2254782028469751,0.8913015272835113,0.003428973902728351,0.05705071174377224,0.01278914590747331,0.027098161328588374,0.005819988137603796,0.0025114916963226573,0.8841470195729537,0.060535290628707,0.027496663701067615,0.006895017793594306,0.014410957888493475,0.006515050415183867,0.42920559015421117,0.48493104982206403,0.003113879003558719,0.003632858837485172,0.0007784697508896797,0.007608615065243179,0.0005189798339264531,0.0051527283511269275,0.06505782918149466,0.3590848596235503,0.2821260324904409,0.18626021927878827,0.159431311658956,0.01309757694826457,6
E14001541,Telford,104804.0,43309.0,0.21192141446332644,0.09857542245928075,0.1450340162018263,0.19683596843601806,0.1889735980840243,0.15865958035552416,0.8894391328409763,0.0027289555542833153,0.05762294612698231,0.021812560828991814,0.023329707448331138,0.0038548882654911164,0.0012118089349439896,0.8375237350075857,0.052488955468832,0.041869030466685116,0.03289982156999322,0.027031668940774595,0.008186788546129404,0.4475095419847328,0.45111641221374044,0.0026622137404580153,0.008711832061068703,0.0004198473282442748,0.013110687022900764,0.016927480916030534,0.005314885496183206,0.05422709923664122,0.2678196217876192,0.29707451107160177,0.22743540603569698,0.19737237063889723,0.010298090466184857,0
E14001542,Tewkesbury,96611.0,41560.0,0.18089037480204118,0.08367577191003095,0.12029686060593514,0.18777364896336857,0.20525613025431885,0.22210721346430531,0.9050729213029572,0.0042231215907091325,0.045791887052199026,0.011561830433387502,0.024086284170539585,0.0066038028795892805,0.0026601525706182526,0.8854685284284398,0.05241639150821335,0.03087640123795427,0.007204148595915579,0.018362298289014707,0.005672231940462266,0.40341579546630785,0.5072870303281234,0.0037987785943484112,0.00992650864299762,0.000724562674671359,0.0095124728288997,0.001531932512162302,0.004171410827036539,0.05963150812545285,0.39985563041385946,0.31720404234841193,0.14824350336862369,0.11462945139557267,0.02006737247353224,6
E14001543,The Wrekin,108342.0,43662.0,0.17401377120599582,0.11410164109948127,0.11965811965811966,0.18369607354488565,0.20702036144800723,0.20151003304351037,0.8965673198512105,0.0037197367570910365,0.04698129055482227,0.013919014962018073,0.03238847712315744,0.004550447199121293,0.001873713552579356,0.8446493511288328,0.04494102010300714,0.05701390042642743,0.01951228517103247,0.0230196968857876,0.010863746284912592,0.359463550608259,0.5197799560650532,0.00385815288623064,0.004661165568292998,0.0005261117572132691,0.03690166325155526,0.012571301988148641,0.004430414797585424,0.05780768307766148,0.35559525445467455,0.3017956117447666,0.1839585909944574,0.15068022536759654,0.007970317438504878,6
E14001544,Thirsk and Malton,96789.0,43579.0,0.15179567715005993,0.0789870645121296,0.10179980989378849,0.15674463776501218,0.23389263131793198,0.2767801793610778,0.9489404787734144,0.002706919174699604,0.028887580200229364,0.005434501854549587,0.007511184122162643,0.0035644546384403187,0.002954881236504148,0.9525462604221554,0.028247011540567628,0.0061577245348128406,0.0023039808242672206,0.007573174637613779,0.003171848040583124,0.3470089885318731,0.5831594172951752,0.002241967145366257,0.0007335468540138444,0.0005165822915590454,0.0025209215828081413,0.0001756379791300754,0.004297964665771257,0.05934497365430313,0.4356226622914707,0.23155648362743522,0.1976181188186971,0.1256797999036233,0.00952293535877372,2
E14001545,Thornbury and Yate,98163.0,39984.0,0.17569935412888898,0.08776308551170514,0.11706159206210143,0.17889814795949552,0.2146757401030949,0.22590208023471403,0.9382041930686009,0.0038405900450276076,0.029359629999388764,0.008954585277398586,0.012245064281493858,0.005103807990872232,0.002292129337218068,0.9247797076351042,0.03563388172974074,0.013130952987317273,0.005521316151377782,0.01629908826974991,0.004635053226710131,0.44677729898230495,0.47689047808237317,0.0027912757352566648,0.0023939773641799863,0.0005908539877550605,0.005949288428430264,0.001487322107107566,0.004258223566924401,0.05886128174566792,0.4273959583833533,0.35414165666266506,0.12204881952781113,0.08781012404961985,0.00860344137655062,6
E14001546,Thurrock,120808.0,45057.0,0.23623435534070591,0.1001506522746838,0.15508078935169856,0.22846169127872326,0.1692768690815178,0.11079564267267068,0.7362343553407059,0.0046106218131249585,0.128774584464605,0.07047546520098007,0.04876332693199126,0.010297331302562744,0.0008443149460300643,0.5788937818687504,0.13287199523210383,0.08823091186014172,0.14758956360505926,0.03334216277067744,0.019071584663267332,0.3187650028971112,0.5225809121761443,0.0046436553265458156,0.01708467842066054,0.001249896531744061,0.06305769389951163,0.014394503766244517,0.005901829318765003,0.05232182766327291,0.20946800719089154,0.38196062764942185,0.20678251991921345,0.19319972479303993,0.00858912044743325,3
E14001547,Tipton and Wednesbury,113995.0,44233.0,0.22164130005702004,0.10713627790692574,0.13762007105574806,0.1971840870213606,0.18620114917320935,0.1502171147857362,0.8318084126496776,0.0012807579279792973,0.054055002412386505,0.020202640466687134,0.0816088424930918,0.010737313040045616,0.00030703101013202335,0.6575960138252891,0.04794111970805481,0.17125462743653175,0.06490692492587329,0.0356071372177483,0.022694176886502798,0.3120575463836133,0.4511338216588447,0.0021930786438001666,0.021790429404798455,0.000157901662353612,0.07687179262248345,0.07743322075529628,0.006359928067020484,0.05200228080178955,0.25960255917527636,0.25230031876653175,0.15128976103813896,0.32706350462324507,0.009743856396807813,7
E14001548,Tiverton and Minehead,91260.0,40642.0,0.15638834100372562,0.07965154503616043,0.0918584264738111,0.15711154941924171,0.22743808897655052,0.28755204909051063,0.9417269340346264,0.0035612535612535613,0.03002410694718387,0.008130615822923515,0.008733289502520272,0.0048871356563664255,0.0029366644751260135,0.9459669731204593,0.0353280224416222,0.005763815075773349,0.0013368544472326018,0.00955522195071171,0.0020491129642007913,0.42207685480424706,0.4993809101169149,0.0035173071233687257,0.0008765874450763179,0.0006464832407437845,0.0017203028609622739,0.0002848909196498033,0.0064867470935647525,0.06500991639547242,0.4355838787461247,0.23150927611830127,0.18618670341026525,0.13847743713399932,0.008242704591309482,2
E14001549,Tonbridge,97215.0,39705.0,0.19214113048397882,0.08790824461245693,0.10213444427300314,0.1920588386565859,0.21039962968677672,0.21535771228719847,0.9050474711213059,0.004567102461503647,0.0356213419463674,0.01645802688830143,0.025448224076036086,0.00819815464373515,0.004659678862750342,0.8803271100138867,0.052419894049272234,0.03061255979015584,0.007478269814329064,0.02295941984261688,0.006202746489739238,0.41139741809391556,0.5014658231754359,0.003507689142622023,0.009340122409093246,0.0015738311988890603,0.009731008589209484,0.002057295684822301,0.003847142930617703,0.05707966877539474,0.3782395164336985,0.3205641606850523,0.13549930739201613,0.14544767661503588,0.020249338874197203,6
E14001550,Tooting,107287.0,43315.0,0.1636731384044665,0.10595878344999861,0.2667424757892382,0.22242210146616087,0.1456187608936777,0.0955847399964581,0.659169711430915,0.01770002236969652,0.11148497502050556,0.06157258966520021,0.08459473566475281,0.049530236373126535,0.015947729475803446,0.5013095959360582,0.16420748473691568,0.1401221046744652,0.10034021531434963,0.061108263037703316,0.032912336300507994,0.37053883508719604,0.40536132057005975,0.005676363399107068,0.03244568307437062,0.004539226560533895,0.1056978012247523,0.003774921472312582,0.00535013561754919,0.06661571299411857,0.18263880872676902,0.2821655315710493,0.3604063257532033,0.1625072145907884,0.012282119358190003,1
E14001551,Torbay,104400.0,47479.0,0.16034636347091447,0.08371727698541173,0.10994358183507505,0.168124215749193,0.22032778091744173,0.257540781041964,0.9196168582375479,0.003754789272030651,0.04268199233716475,0.008544061302681993,0.01885057471264368,0.004482758620689655,0.0020689655172413794,0.9107088122605363,0.04629310344827586,0.018917624521072797,0.003611111111111111,0.015526819923371647,0.0049425287356321835,0.4339134682617983,0.48171952375935095,0.004109156042566642,0.0018582197488529804,0.0009386883267401653,0.006312200074711928,0.0004597657110564075,0.006455876859417055,0.0642331012155056,0.36881568693527667,0.24914172581562374,0.2950356999936814,0.07803449946292045,0.008972387792497736,2
W07000109,Torfaen,92276.0,40241.0,0.1859923275320228,0.09190706343873946,0.13128806432735862,0.1763583952838163,0.20685320444743058,0.20760094497063222,0.9643894403745286,0.0025250335948675713,0.014391607785339633,0.004161428757206641,0.011541462568815294,0.0019398326758853872,0.001051194243356886,0.9522844509948416,0.018672244137153755,0.013026138974381204,0.0024816853786466687,0.01088040227144653,0.002655078243530279,0.5079764175481186,0.4153697763135079,0.002817756199063638,0.0027418935321657707,0.00015172533379573434,0.00393402115484654,0.0006719264782382522,0.0053103866828507025,0.061026096757412863,0.346711065828384,0.29728386471509155,0.11170199547724957,0.23794140304664396,0.0063616709326308985,6
E14001552,Torridge and Tavistock,95449.0,42328.0,0.15206185567010308,0.07690051127315396,0.0935902271393848,0.1523552091191015,0.23788869331992288,0.28720350347833373,0.9573493975903614,0.0029963331587218437,0.0185751702462022,0.006736511262441069,0.007721320062860136,0.004295442640125721,0.002325825039287585,0.9594233569759767,0.02250416452765351,0.005437458747603432,0.0012781694936562981,0.009366258420727299,0.0019905918343827594,0.42623964128191427,0.4942116897675247,0.0033629820536191343,0.0005133524007082167,0.0009533687441724026,0.0016972058962190025,0.00028286764936983374,0.00678882358487601,0.06595006862159643,0.46288508788508786,0.2401956151956152,0.19424494424494423,0.09412209412209412,0.008552258552258551,2
E14001553,Tottenham,136277.0,51750.0,0.1969664726989881,0.1186333717355093,0.2050015776690124,0.2316531769851112,0.1602177917036624,0.08752760920771664,0.49326005121920796,0.01000902573434989,0.23918196027209288,0.09759533890531785,0.0640240099209698,0.09064625725544295,0.00528335669261871,0.23197211520821867,0.23831223628691983,0.09522656393322326,0.24694184553292975,0.06908090258668134,0.11846633645202716,0.2522582680863242,0.40995178937017984,0.008724876538227287,0.011293174930472494,0.04431415425933943,0.15868415066372168,0.003881799569993469,0.027290004916456924,0.08360178166528467,0.12316908212560386,0.14846376811594203,0.36921739130434783,0.33057004830917874,0.028579710144927536,3
E14001554,Truro and Falmouth,94888.0,40861.0,0.15303304948992497,0.1321136497765787,0.11332307562600118,0.16922055475929518,0.19560956074529973,0.23670010960290025,0.9306416255638463,0.0028877366046962606,0.029288394249820833,0.010950212891530711,0.01637789300619704,0.006966401079212512,0.0028877366046962606,0.9129280091055677,0.03919398863911811,0.014364454561741862,0.003825603085775712,0.017273177569108518,0.012414767038688124,0.476087093986468,0.43679784162047086,0.003994266804375778,0.0021921042092616404,0.0010749741795417658,0.0049427734333832175,0.0002950909512467593,0.007851527095672701,0.06676432771957928,0.40358777318225203,0.24473214067203447,0.210273855265412,0.12814174885587723,0.013264482024424267,6
E14001555,Tunbridge Wells,105426.0,44384.0,0.19765710220535926,0.08319658525017785,0.11501067109319421,0.20874555371116907,0.20512212473322267,0.19026796300687693,0.860745926052397,0.00500825223379432,0.05860983059207406,0.02081080568360746,0.037884392844269914,0.011287538178437957,0.005653254415419346,0.8366626828296625,0.07552216720733027,0.041820803217422646,0.0099690778365868,0.026027735093809876,0.009997533815187904,0.4056210043063381,0.49318005046193536,0.0041545728757611975,0.010443344146605202,0.0019444918710754464,0.017490941513478648,0.0007208847912279704,0.004790089731185856,0.0616546203023922,0.3335436193222783,0.3160598413842826,0.19531813266041817,0.14421863734679163,0.010859769286229271,5
E14001556,Twickenham,107335.0,44046.0,0.19990497130506074,0.08906611015875382,0.11079227845270925,0.2377580681225311,0.20345457255720356,0.1590239994037415,0.7436088544383991,0.014599016173511217,0.10194156666915108,0.033725870164716405,0.06588656182455094,0.027781918461653128,0.012456212268018185,0.6591978385428797,0.15240136022732567,0.09017561839101877,0.019965528485582522,0.05112964084408627,0.027130013509107,0.39348767876275215,0.4466856104718871,0.007248334653188615,0.022201518609959472,0.004136581730097359,0.04167326594307542,0.012717193832393907,0.006018540084781292,0.06583127591186472,0.3075194115243155,0.33821459383371927,0.23359669436498207,0.11179221722744404,0.008877083049539118,5
E14001557,Tynemouth,95252.0,43829.0,0.17535589803888632,0.08096417922983244,0.10707386721538656,0.19828455045563348,0.21454667618527695,0.22377482887498426,0.9464688776206523,0.0025511007527321975,0.02002036681259383,0.006603466557483754,0.017941692125182408,0.004461801728029563,0.0019526944033258795,0.9267521941796498,0.024639902574224163,0.023695040524083485,0.004818796455717465,0.015086297400579516,0.005007768865745601,0.45888800235165667,0.4682001427791542,0.002887078486540965,0.0023306597236803428,0.0006824003695460463,0.013312056439759795,0.0019737118380716416,0.0036639650611010794,0.048061982950489225,0.3640968308654087,0.30470692920212644,0.162609231330854,0.16443450683337515,0.004152501768235643,6
E14001558,Uxbridge and South Ruislip,118333.0,43274.0,0.20118818240205524,0.12950005070479667,0.14725518034006016,0.2208954467092587,0.16907514450867053,0.13208599533515872,0.6718695861608539,0.014594653979092546,0.10137664686345928,0.04855870397444457,0.14475496699934928,0.016251024668092046,0.0025944173547084027,0.4494004107123239,0.12547007969171223,0.2552332017814436,0.06717597248396447,0.049708022411709525,0.05301231291884629,0.2389632559240104,0.43018794577967073,0.00850995504174695,0.08414461008011358,0.002171855457526282,0.121505594429233,0.045051211844640504,0.007166277929892168,0.06229929351316635,0.27563895179553544,0.3213939085825207,0.2447659102463373,0.14419743957110506,0.014003789804501548,3
